SampEn_bis,SampEn_tris,CC1_bis,CC2_bis,CC3_bis,CC4_bis,CC1_tris,CC2_tris,CC3_tris,CC4_tris,RMS_bis,RMS_tris,WL_bis,WL_tris,angle
2.1302192218199387,1.7857055421235954,-0.0012192967809510008,0.10047096035579366,-0.5081460294084391,-0.10729336378506044,-0.002033543763072905,-0.05536193591512165,-0.13424727398402186,-0.11204971049860663,0.0027988001155345764,0.0040325134345945085,0.4754413538741093,0.6226254150288869,161.24432874516458
2.1806873749619413,1.6015972450163853,-0.0019727534447488734,0.13988413538306974,-0.3698928910755673,-0.0726790436190338,-0.002177547799542361,-0.1661374289721228,-0.16269601081320828,0.01822419389309605,0.0031508036395503773,0.004819267016522152,0.5319149456349932,0.6842882381823656,163.045707699409
2.1565221080311074,1.5497303185661948,-0.0016996306030392248,0.056559147408114595,-0.3353969308664769,-0.06376029019553137,-0.002006684818890959,-0.19302912812631917,-0.17468502997555393,0.026677255514346916,0.0030236061484094777,0.004784798636354685,0.48383657352218395,0.6642213801341994,148.09675672886783
2.036089737779282,1.5162475389862304,-0.0013542200491867436,-0.06875004266238208,-0.2829236937954465,-0.006904200814841237,-0.0018562161107431036,-0.20604441403172155,-0.16323949345622918,0.027949241534785264,0.0026779926682819494,0.004499243736979853,0.40056689788496447,0.6229237387108324,89.54484769639873
2.15902384665349,1.4682451799141365,-0.0018186074464862196,0.1541295367255043,-0.36058477414784357,-0.23402697171273285,-0.0015635650892821579,-0.23313599063280321,-0.16115444276223542,-0.0068068336991338185,0.0034871155044877648,0.004266518066328886,0.5488777016377635,0.5784498260537481,56.934426940905325
2.1518136102032663,1.406185667046699,-0.0016285472529720213,0.1311358678806264,-0.3868076253207801,-0.2459975011943051,-0.0013149833895390996,-0.21041749313971594,-0.14351071176671681,-0.023823317675468993,0.0035010835444028326,0.0036646984677608636,0.5363452969671268,0.491805683373451,42.15578896507719
2.177847270809193,1.6386144584276054,-0.0021392632533575847,0.21605901172287104,-0.35858500028530604,-0.1474225719160372,-0.0007202413383695391,-0.12967718563963965,-0.31867380899403985,-0.11756439202654309,0.003189450385207582,0.0025272140502860304,0.5168624484543052,0.3598517502463886,31.420100257590576
1.8042711498278063,1.7389155704202361,-0.0010291844501361344,0.13174916553321409,-0.489148662613976,-0.4201162750223657,-0.0007484417981865017,-0.12786273071630952,-0.2669317786540179,-0.14667324897307357,0.00447119116070715,0.002401039067518135,0.6906987122720194,0.34703031882052626,24.354191463084817
0.9847673855057129,1.3954931672096336,-0.0021697127896035547,-0.3211203129594062,-0.3745457214352772,0.07566762170281409,-0.0006910170634672287,-0.41309940182335225,0.09917406508444042,-0.44748234168443757,0.013298409173908239,0.004001946378428328,1.4009015257802722,0.46419066281449656,20.88905695675598
1.2215289608442377,1.5384443662559386,-0.003159430173955512,-0.2518425153172786,-0.3534367285765425,0.032351674236112224,-0.0008053541648357986,-0.3739549956792917,0.04551247837668621,-0.40017529811215946,0.01433031950885806,0.00431282205771889,1.74707821630036,0.5069489472209172,21.165319334465096
1.3525877414274883,1.524329281600012,-0.0035092460314070663,-0.24706938931928266,-0.3549684380418142,0.05467002350734353,-0.0008343868166206236,-0.3581200744001941,0.045241409545188294,-0.402674100645326,0.014489424090596337,0.004264687132978207,1.8778488324300273,0.5128334693626053,26.05295715797297
1.2001781390205228,1.6537801519776083,-0.0030376468077006184,-0.24838137546794506,-0.34221578240286615,-0.0030026665873985336,-0.001037845547887182,-0.3485754484926154,0.06075753891995975,-0.38802673387019343,0.014619852764380986,0.004447804746276327,1.7962441964797835,0.5565813923534892,34.47792902872092
1.0521886632207704,1.6768829291103386,-0.0024993956007192696,-0.2493094486436789,-0.36633798156098185,-0.003541779741538867,-0.0010554471643101765,-0.3175767038937294,0.02886553373622271,-0.369799721403156,0.014380370074797632,0.004521149177895085,1.6693012055052412,0.5951121292198328,47.80939983941826
1.3645878854305986,1.9277310138839898,-0.00126975918948149,-0.1512528947476462,-0.37462561998132116,-0.13335440347870764,-0.001385641364761609,-0.17039808226401848,-0.11846394451095621,-0.13866125062685303,0.006886879780957143,0.0032273989649884796,0.8410806472996069,0.4740997354223548,66.80618429200861
1.9143492193721752,1.975450638211531,-0.0018359233920151295,-0.25104026913594674,-0.10861252488357538,0.039915735737183725,-0.001664670258921461,-0.09126762908156356,-0.15653152244865473,-0.050337768530735405,0.0036673361390559553,0.003059822510585986,0.5081212589054753,0.4696597465312602,89.40522220805352
2.220135645289944,2.019491846370244,-0.0019326858682960925,0.09647300510288397,-0.3343834721630962,-0.07293188091204485,-0.0019085532557895756,-0.024900218927250653,-0.1540306492946373,-0.08551963651927616,0.003075207471065002,0.0033053547716058052,0.44342238204011875,0.5274861435012512,115.3952796587109
2.2189529130408947,1.9759140302494804,-0.0016475820888726751,0.056512529445180676,-0.32080826544325475,-0.06375099574452783,-0.0019502982877086755,-0.08995533803884341,-0.16442000020607767,-0.015010951883431425,0.002766755272780042,0.0034597997306563457,0.41374821577269005,0.5553406204609144,132.85764408486196
2.209248381651717,1.8817632708648904,-0.001362210636924854,0.060149221170250164,-0.39154326303248665,-0.12019943428216562,-0.002315030173202948,-0.14643025143725594,-0.1225467388530462,0.03269247835921603,0.002769942589690361,0.004075570756935099,0.4113170427761996,0.637303089251068,142.84155829548985
2.080888370965261,1.837816023717704,-0.0009486843046819335,-0.13479010823735835,-0.3215082933921303,0.00829032144291203,-0.0020660117144759953,-0.15839311928197325,-0.1605200899397181,-0.03524419168908131,0.002240765297729394,0.004438991855460976,0.3306203062156789,0.6625507923730888,149.3417625217431
2.034368355330368,1.9178419101089537,-0.0009636816388433849,-0.024944988613954472,-0.35616290955743324,-0.0012472197086941606,-0.0022328300900713964,-0.1743745312497386,-0.13485952658805442,-0.046247683763972765,0.0020090053398035103,0.004762517054134953,0.3322577971210111,0.7045854539731434,154.6017271452051
1.9824241671690317,1.8989959066473172,-0.0008165002206353902,-0.026780030467574843,-0.35347481736245345,-0.06599887165491551,-0.002506775364182431,-0.19462039593214175,-0.1244273846175882,-0.012727048821525803,0.001956346929051137,0.005048375205586107,0.31626226465484586,0.7179341416647114,157.2599296855775
2.0185240263092172,1.9110858639252355,-0.0008503113530311576,-0.013352650715087497,-0.36627813113679664,-0.10367773882880837,-0.002588502944883879,-0.17606810512449733,-0.15304482955130935,-0.024063754231608607,0.0021273762466318966,0.005461314182719904,0.3483153174437305,0.771618033599976,159.39194127549797
2.0238586655365847,1.9406229461593942,-0.0010865341007673505,-0.04254338365759905,-0.3173291384217817,-0.06452166678782877,-0.002889964961598074,-0.06923616911532042,-0.21098426444601556,-0.06219409678538747,0.002385724430050314,0.00577690775199859,0.3736717451447834,0.8688313858427044,159.73913733865803
1.9763776371191657,1.9680654211693702,-0.0011049501345919161,-0.062954856630672,-0.2637109031758221,-0.055072776160610765,-0.0029080825719336695,-0.09717669303409306,-0.20120136000956512,-0.07243760721248757,0.0023542924919375693,0.006162297892922951,0.38625823519658065,0.9278774306801764,158.78118706015024
1.9666867444804055,1.9330454639474823,-0.001156575627695487,-0.09262863177287817,-0.18392740809127747,-0.07041040458118059,-0.002797459183659322,-0.0892748577636202,-0.19325752325241954,-0.09707131784914295,0.0023218958367304623,0.005969587329839455,0.372378978006878,0.9145925357739826,157.0780061317828
2.2074939952368235,1.7816898564519208,-0.0018162537512286308,0.011141155235408083,-0.18162985896215442,-0.09916733384937068,-0.0018606440336642548,-0.12909635776241524,-0.24039889637847814,-0.1499295026527462,0.0029008249906852584,0.005616576247668242,0.42475014325860916,0.8379046140490702,151.9563286953902
2.1229445029533487,1.7168531927403634,-0.0012226626020786539,-0.0951588053420504,-0.20264306699564794,-0.10620971168587416,-0.001192847500384193,-0.12154903161175351,-0.32201037673666694,-0.1852162518078238,0.002577467434943616,0.0049610505380173935,0.36023672828308256,0.7105459842959473,141.13677615896623
2.226070380809759,1.585784138789727,-0.0019108000728870012,0.19104377171481066,-0.3124474421471553,-0.09319230884955579,-0.0010600105313539527,-0.23448852252962898,-0.21875832704452103,-0.0682090443758796,0.0026209430563622063,0.0038818158520664606,0.40453507314038073,0.5233375997535108,123.96836483437514
2.2290510089478968,1.7986263659828192,-0.0014637550560995564,0.06401342367408884,-0.38760364921869067,-0.019476385934004196,-0.0009468300656592996,-0.12489731735485278,-0.2577190430832073,-0.10039000293908576,0.0024999787817056056,0.0025574645416785976,0.36703599007590193,0.3780962438315669,104.74088874712444
2.20778617931487,2.0907177310147134,-0.0009882652906072174,0.2264023215268205,-0.535714450961039,-0.2934187155763337,-0.0011594052147289348,-0.033735940459685865,-0.2056288992702971,-0.007697213384956756,0.0023912635629054573,0.001921322738990185,0.408987517253739,0.29445068456596635,88.17791475003062
2.0014992775043634,1.9548171689250218,-0.0005632547131109439,0.07343166408891005,-0.6383801858213245,-0.09721680917301351,-0.0009473137944864917,-0.04975961001673366,-0.298456212177323,0.016155734369343262,0.0019230336489770188,0.0018507930576972277,0.3186367728506569,0.2949469349599166,73.86744602860246
2.195587364084683,1.9784665319253885,-0.0010527412075587875,0.09869126861398807,-0.5148680842315503,-0.048115828611975636,-0.0010809676973465789,-0.021456313310810087,-0.264807484785219,0.040452481476514306,0.002143111523560565,0.0018394723089053778,0.35348032849495303,0.28695354061795403,62.12028663739454
2.2074939952368235,1.9507410763249788,-0.001623118236363456,0.34806596506952886,-0.46959553583839514,-0.4150457539413889,-0.000840227742900229,0.07113601558210074,-0.29741113157504223,-0.2981128047204782,0.003058583830390814,0.0022578426930501914,0.45788664529455814,0.3591490562570163,53.71510167378952
2.1958760893645866,1.902650645747087,-0.0018884608517508593,0.3982640588935997,-0.4095836493371131,-0.44859739506065316,-0.0007057799183306589,0.05799620251742662,-0.299725944557154,-0.339630417785076,0.0031078128183500307,0.0021182746354931007,0.45762872115807857,0.33008663939135574,43.559690459644656
2.1400019085325526,1.9248641026690576,-0.002037265081163274,0.4382854797146805,-0.302564050493846,-0.5018732853848016,-0.0006488665742735007,0.017366363597422146,-0.24213111380094027,-0.36624762777035813,0.0030633287724122354,0.0020428927924228753,0.46946505967184654,0.31041464855870204,38.138634079357985
2.1967427657152387,1.87755362457249,-0.0019006547918064953,0.363943385401856,-0.19748564354952516,-0.5147062649786321,-0.0006575368010530173,-0.008823244659804129,-0.20713057530294973,-0.36313202639588066,0.0030225888313840715,0.002048319089668055,0.4937101062096998,0.3156578970685707,33.58652768334858
2.207201896505376,1.8070076644362107,-0.0017785071048312293,0.3268037600137191,-0.16592152307103478,-0.536323014902475,-0.000492551371196591,-0.03974474933413133,-0.20227393507207292,-0.40140548118026054,0.0030147362430870055,0.001966758705871004,0.4864794201210301,0.2944559375993897,30.594687669002127
2.2308436595624164,2.012736694024097,-0.002118673412627583,0.30124142416748767,-0.11536148362145639,-0.4139248948892401,-0.0006681647013719181,0.0008721212336946862,-0.16396961559812998,-0.28790672619154467,0.0030324074418893563,0.0015083370990514003,0.4924149507297205,0.24500696172916994,27.778866627547785
2.092799438766211,2.0324046826326083,-0.0016956229866811367,0.038667334692487204,-0.16667431134404279,-0.2991910737075038,-0.0007424076878150592,0.013618460325288738,-0.15974653645501513,-0.2521751829850571,0.003442417530658188,0.001544284408971302,0.5261465689392635,0.2428332365233253,22.926049939950957
1.9084828255790731,2.024831664883599,-0.001985686693278708,-0.12966631419314575,-0.05546106025587694,-0.20258503609176304,-0.0007805403387160551,0.0529939686817181,-0.2403059499987269,-0.20414063706211621,0.004049593838762009,0.0015532246071937401,0.5769103337291837,0.25138062058934185,20.278648499475167
1.894499592466938,1.9899165927595341,-0.0029389528718123253,-0.11072286536093318,-0.044422919799391634,-0.011932504620190285,-0.0008461709146193968,0.13125389945131544,-0.21085467213590767,-0.21133787089109976,0.004575051489308213,0.001445049690161336,0.7145034672543835,0.23677042053979896,19.982910844294963
1.920688731258577,1.9605061136115969,-0.0031316186491737864,-0.11629763741048982,-0.062209947713392576,0.005842623741731672,-0.0007450637396378424,0.08436996702254616,-0.21437382548757486,-0.2171538143201281,0.004908103876958162,0.0014311273320337437,0.7829398689958034,0.23296244550307674,19.940504410056434
1.8985668141713063,1.8384217784055856,-0.0031278908902293585,-0.12866474063591696,-0.09392375682869876,0.04302767687666424,-0.0005438319771285192,0.015438783702988828,-0.28310172829893054,-0.19762910424890892,0.005028377041676606,0.0013465768160956081,0.8155041673139096,0.2062474234501056,20.62295157355416
1.882396249048278,1.8115196877849438,-0.00325972771392868,-0.15899384097847738,-0.012644385745825371,0.06776722615790358,-0.00036222313674365915,-0.058236923482522525,-0.278035101127039,-0.20096856977990663,0.004861921500528472,0.001118657261549232,0.8051392741112864,0.16116075497277083,20.903853519586875
1.8712721968838866,1.6510969372200162,-0.002672981376836759,-0.25237486699099804,-0.07680888649834108,0.06651215923381688,-0.0003165477532383101,-0.08723047657795233,-0.16878964351988412,-0.22253208357575313,0.004907571752380173,0.0009330509054228574,0.7430489812295059,0.13443165807140797,20.47691211428028
1.9239836271554296,1.680498324285408,-0.0024154346846333398,-0.28650640021256746,-0.07625149313752842,0.014409684322626012,-0.0003480417161942461,-0.11578568526236634,-0.07129154599331926,-0.09596790612657474,0.004941704041224811,0.0006945423198145163,0.7117030140142236,0.10222312719465024,20.299418413141268
1.9906218943051701,1.6620425714631408,-0.003352957660781368,-0.1568442604817365,-0.08604533853079907,0.05172621497069712,-0.00023903545598001995,-0.1384754051248021,-0.12877945960613502,-0.15216772356813585,0.005320972874937366,0.0006107991753868252,0.8133853495032168,0.08682199744602326,20.179126518756107
1.922444657960842,1.5837466802054196,-0.003831467576706814,-0.13248645656972455,-0.052844493460442156,0.08956662446067103,-0.0001886853349371147,-0.08718012646070744,-0.1335743239237334,-0.209387051271094,0.005545993780612554,0.0005055234618145877,0.8644303669287869,0.07280874450736771,20.173309735459156
1.909132950209188,1.411970589832151,-0.0038737175405980442,-0.10435265694431417,-0.07742911828278332,0.1072996826363691,-0.0001332268167356564,-0.13350863143831274,-0.12814996435297285,-0.19792414292201047,0.005510565687221016,0.00040939640760678716,0.910204972307395,0.05460453216614322,20.433416177561185
1.9379419794061366,1.776930209198933,-0.0038808821056092154,-0.027711155736676218,-0.02513051249240589,0.05070223325313179,-9.804612666835516e-05,-0.1181844334472078,-0.2775043243970703,-0.09809099109187924,0.005202625002315056,0.00027110129143069565,0.8998019340688982,0.039443751524353476,20.56311217214352
1.9301632981124046,1.960962630396517,-0.004000422460302386,-0.039997373993077685,0.02885479886419863,0.12610557074778347,-8.367382373978065e-05,-0.06136702861057789,-0.3181934639866531,-0.09551696275761629,0.004682838815898155,0.00020004454945943615,0.7760505754725489,0.029866260398617932,21.295061185798318
1.872525329879954,2.161810916462055,-0.003048725016477496,-0.07102878243760768,-0.028870713458549614,0.05235171542352383,-0.00010951400452931724,0.08568207649395827,-0.26909306421277557,-0.04902777245415092,0.004307276627236286,0.00016375536553339519,0.7264931376698383,0.025611873330800235,21.712989310523852
1.87231636529869,2.050467774264549,-0.0023864896868384237,-0.09285551012391487,0.04256408793795206,-0.053174169298379,-7.903683691029238e-05,0.04352687681228595,-0.12643415113859877,-0.08867058934723464,0.003472264212619313,0.00011870023979800696,0.540026608547141,0.019291632600017254,21.874151640330638
1.9198119227850425,1.903081494525833,-0.0024104062167741337,-0.10826555169502036,0.06844414404309136,0.025229535389704294,-7.76202094609842e-05,-0.05218708311175064,0.050356928327677505,-0.03101725805602815,0.00310743486235289,0.00010576164801732943,0.4817110193645875,0.01736464391440773,22.10924320683631
1.9086994868300562,1.9067512234147952,-0.002428548161164448,-0.07641650305122584,0.0665160772574203,0.028941930682740275,-7.868762543638328e-05,-0.08659497308692359,0.05147440046985395,0.0012424568577265723,0.0030304791874455075,0.00010693029970508609,0.47342354913752926,0.017183948451945066,22.223203417075638
2.0093761531754564,1.8906616346641931,-0.0021803765221071166,-0.097901891985163,-0.004132840798353356,0.07971258462805773,-9.332587804932776e-05,0.03852151950309052,0.03469502937127964,0.040154088241885155,0.0028356533480177262,0.00011273661459512723,0.45291626983511946,0.020134920527189328,22.29375175253284
2.089938206485179,1.9536832533936157,-0.002163147473523747,0.0404203286495143,-0.14814058186504833,0.057647303037022944,-8.495914382373794e-05,-0.04891326316068704,-0.04332899148237539,0.025779778097009442,0.0028066807149988247,0.00011872685801831508,0.4767602962784907,0.019875034327738718,22.400030747645843
2.048472263500092,2.0630307535652546,-0.002018442332830347,0.14470183579717955,-0.27901296186988306,-0.11149619523998545,-8.937641933844898e-05,-0.0831524337644671,-0.1202124457920182,-0.046064781433084206,0.003218050178820153,0.00014735194366204013,0.5792516475537757,0.020883171013404818,22.442264226829565
